"id";"nsid";"takenUnix";"poiID";"poiTheme";"poiFreq";"rideDuration";"seqID"
6406187711;"10182842@N08";1313290928;7;"Family";2344;120;57
6406190183;"10182842@N08";1313291012;7;"Family";2344;120;57
6406189837;"10182842@N08";1313291052;7;"Family";2344;120;57
6406189089;"10182842@N08";1313291175;7;"Family";2344;120;57
6406190949;"10182842@N08";1313291272;7;"Family";2344;120;57
6406190557;"10182842@N08";1313291381;7;"Family";2344;120;57
6406192011;"10182842@N08";1313291440;7;"Family";2344;120;57
6406191595;"10182842@N08";1313291566;7;"Family";2344;120;57
6406191333;"10182842@N08";1313291689;16;"Ride";7664;420;57
6406195873;"10182842@N08";1313294179;16;"Ride";7664;420;57
6406193377;"10182842@N08";1313294196;5;"Spinning Ride";713;120;57
6406192957;"10182842@N08";1313294208;5;"Spinning Ride";713;120;57
6406192565;"10182842@N08";1313294271;5;"Spinning Ride";713;120;57
6406192271;"10182842@N08";1313294272;5;"Spinning Ride";713;120;57
6406195421;"10182842@N08";1313294286;5;"Spinning Ride";713;120;57
6406195101;"10182842@N08";1313294900;16;"Ride";7664;420;57
6406194467;"10182842@N08";1313295125;17;"Water";2110;420;57
6406193829;"10182842@N08";1313295323;17;"Water";2110;420;57
6406197113;"10182842@N08";1313295536;17;"Water";2110;420;57
6406196257;"10182842@N08";1313295707;17;"Water";2110;420;57
6839913077;"10182842@N08";1316163207;16;"Ride";7664;420;58
6834559049;"10182842@N08";1316163384;16;"Ride";7664;420;58
6834562475;"10182842@N08";1316163455;16;"Ride";7664;420;58
6839913607;"10182842@N08";1316163470;16;"Ride";7664;420;58
6839913803;"10182842@N08";1316163572;16;"Ride";7664;420;58
6834562859;"10182842@N08";1316164239;25;"Family";4696;2100;58
6839913921;"10182842@N08";1316164411;25;"Family";4696;2100;58
6839913399;"10182842@N08";1316164949;16;"Ride";7664;420;58
6839914023;"10182842@N08";1316166515;25;"Family";4696;2100;58
6839914243;"10182842@N08";1316166868;25;"Family";4696;2100;58
6839914127;"10182842@N08";1316166919;25;"Family";4696;2100;58
6839914341;"10182842@N08";1316168541;11;"Roller Coaster";989;240;58
6834563045;"10182842@N08";1316168828;7;"Family";2344;120;58
6839914501;"10182842@N08";1316168949;16;"Ride";7664;420;58
6839914701;"10182842@N08";1316169121;11;"Roller Coaster";989;240;58
6839915523;"10182842@N08";1316169333;11;"Roller Coaster";989;240;58
6839915411;"10182842@N08";1316169656;18;"Family";2177;540;58
6839915207;"10182842@N08";1316169714;18;"Family";2177;540;58
6839914977;"10182842@N08";1316169855;5;"Spinning Ride";713;120;58
6839915849;"10182842@N08";1316170037;1;"Ride";532;60;58
6839915709;"10182842@N08";1316170141;1;"Ride";532;60;58
6895269077;"10182842@N08";1316498357;12;"Ride";4839;270;59
6895269297;"10182842@N08";1316501958;7;"Family";2344;120;59
6895268633;"10182842@N08";1316501961;7;"Family";2344;120;59
6895270271;"10182842@N08";1316503870;10;"Spinning Ride";2180;150;59
6895270039;"10182842@N08";1316504085;10;"Spinning Ride";2180;150;59
6895269863;"10182842@N08";1316504233;10;"Spinning Ride";2180;150;59
6895269721;"10182842@N08";1316504248;10;"Spinning Ride";2180;150;59
6895269507;"10182842@N08";1316504298;16;"Ride";7664;420;59
6895270499;"10182842@N08";1316504823;17;"Water";2110;420;59
7082993721;"10182842@N08";1321068028;16;"Ride";7664;420;60
7082994043;"10182842@N08";1321068149;16;"Ride";7664;420;60
7082994137;"10182842@N08";1321068420;7;"Family";2344;120;60
6936919762;"10182842@N08";1321068495;11;"Roller Coaster";989;240;60
7082994633;"10182842@N08";1321068550;11;"Roller Coaster";989;240;60
7082994505;"10182842@N08";1321068902;7;"Family";2344;120;60
6936919298;"10182842@N08";1321068976;7;"Family";2344;120;60
7082994295;"10182842@N08";1321069364;7;"Family";2344;120;60
6936920476;"10182842@N08";1321070446;18;"Family";2177;540;60
6936920344;"10182842@N08";1321070692;1;"Ride";532;60;60
6936920162;"10182842@N08";1321070700;1;"Ride";532;60;60
6936919906;"10182842@N08";1321070785;1;"Ride";532;60;60
7082995751;"10182842@N08";1321070813;16;"Ride";7664;420;60
6936920934;"10182842@N08";1321071086;16;"Ride";7664;420;60
7082995613;"10182842@N08";1321071290;16;"Ride";7664;420;60
6975320888;"10182842@N08";1324094158;19;"Show";3823;540;61
7121401217;"10182842@N08";1324095939;16;"Ride";7664;420;61
6968939776;"10182842@N08";1324095963;16;"Ride";7664;420;61
7121401109;"10182842@N08";1324096422;16;"Ride";7664;420;61
7115018561;"10182842@N08";1324096843;17;"Water";2110;420;61
7374176632;"10182842@N08";1327128084;6;"Kiddie";3509;120;62
7374176526;"10182842@N08";1327128723;6;"Kiddie";3509;120;62
7374176360;"10182842@N08";1327129004;16;"Ride";7664;420;62
7374176228;"10182842@N08";1327129104;16;"Ride";7664;420;62
7188942415;"10182842@N08";1327129340;16;"Ride";7664;420;62
7374176106;"10182842@N08";1327129387;16;"Ride";7664;420;62
7188942251;"10182842@N08";1327129552;16;"Ride";7664;420;62
7374175904;"10182842@N08";1327129593;16;"Ride";7664;420;62
7374175766;"10182842@N08";1327129643;16;"Ride";7664;420;62
7374175678;"10182842@N08";1327129710;16;"Ride";7664;420;62
7188941867;"10182842@N08";1327129853;16;"Ride";7664;420;62
7188941825;"10182842@N08";1327129947;16;"Ride";7664;420;62
7188941669;"10182842@N08";1327130042;16;"Ride";7664;420;62
7374175312;"10182842@N08";1327130077;16;"Ride";7664;420;62
7374175182;"10182842@N08";1327130176;16;"Ride";7664;420;62
7188941391;"10182842@N08";1327130299;16;"Ride";7664;420;62
7682607598;"10182842@N08";1330720373;19;"Show";3823;540;63
7682607254;"10182842@N08";1330720765;19;"Show";3823;540;63
7793502948;"10182842@N08";1331470911;12;"Ride";4839;270;64
7764082774;"10182842@N08";1331471141;17;"Water";2110;420;64
7793502550;"10182842@N08";1331471314;4;"Family";561;90;64
7793502114;"10182842@N08";1331471579;18;"Family";2177;540;64
7793500336;"10182842@N08";1331472556;11;"Roller Coaster";989;240;64
7764082338;"10182842@N08";1331473039;7;"Family";2344;120;64
7764081902;"10182842@N08";1331473044;7;"Family";2344;120;64
7764081390;"10182842@N08";1331473053;7;"Family";2344;120;64
7793501896;"10182842@N08";1331475405;18;"Family";2177;540;64
7793501714;"10182842@N08";1331475472;18;"Family";2177;540;64
7793501418;"10182842@N08";1331475704;18;"Family";2177;540;64
7764080478;"10182842@N08";1331477119;19;"Show";3823;540;64
7793501092;"10182842@N08";1331477953;6;"Kiddie";3509;120;64
7793499996;"10182842@N08";1331478022;19;"Show";3823;540;64
7793500826;"10182842@N08";1331478187;4;"Family";561;90;64
7793499686;"10182842@N08";1331478302;8;"Family";604;120;64
7793499436;"10182842@N08";1331478370;4;"Family";561;90;64
7793498968;"10182842@N08";1331479188;4;"Family";561;90;64
7793498698;"10182842@N08";1331479608;25;"Family";4696;2100;64
7793498438;"10182842@N08";1331479658;25;"Family";4696;2100;64
7793498126;"10182842@N08";1331479675;25;"Family";4696;2100;64
7793497666;"10182842@N08";1331479912;13;"Ride";4480;300;64
7793497420;"10182842@N08";1331481700;13;"Ride";4480;300;64
7815956764;"10182842@N08";1332565863;17;"Water";2110;420;65
7815956140;"10182842@N08";1332565886;17;"Water";2110;420;65
7815955496;"10182842@N08";1332565941;23;"Kiddie";1342;1200;65
7815954314;"10182842@N08";1332566094;16;"Ride";7664;420;65
7878810272;"10182842@N08";1332566139;16;"Ride";7664;420;65
7815953716;"10182842@N08";1332566331;16;"Ride";7664;420;65
7878809888;"10182842@N08";1332566522;10;"Spinning Ride";2180;150;65
7878809562;"10182842@N08";1332566681;10;"Spinning Ride";2180;150;65
7878809354;"10182842@N08";1332566791;10;"Spinning Ride";2180;150;65
7878809034;"10182842@N08";1332566807;10;"Spinning Ride";2180;150;65
7878808614;"10182842@N08";1332566848;10;"Spinning Ride";2180;150;65
7878808240;"10182842@N08";1332566938;10;"Spinning Ride";2180;150;65
7878807420;"10182842@N08";1332567027;10;"Spinning Ride";2180;150;65
7878806714;"10182842@N08";1332567041;5;"Spinning Ride";713;120;65
7878805872;"10182842@N08";1332567203;5;"Spinning Ride";713;120;65
7878805090;"10182842@N08";1332567216;5;"Spinning Ride";713;120;65
7878804154;"10182842@N08";1332567348;5;"Spinning Ride";713;120;65
7878803800;"10182842@N08";1332567531;5;"Spinning Ride";713;120;65
7878803550;"10182842@N08";1332567584;5;"Spinning Ride";713;120;65
7878803302;"10182842@N08";1332567701;18;"Family";2177;540;65
7878802628;"10182842@N08";1332567838;5;"Spinning Ride";713;120;65
7878802202;"10182842@N08";1332568158;7;"Family";2344;120;65
7878801968;"10182842@N08";1332568448;7;"Family";2344;120;65
7878801724;"10182842@N08";1332568583;7;"Family";2344;120;65
7878801474;"10182842@N08";1332568620;7;"Family";2344;120;65
7878801164;"10182842@N08";1332568656;7;"Family";2344;120;65
7878800886;"10182842@N08";1332568838;7;"Family";2344;120;65
7878800542;"10182842@N08";1332568921;7;"Family";2344;120;65
7878800272;"10182842@N08";1332569631;16;"Ride";7664;420;65
7948099702;"10182842@N08";1333269566;7;"Family";2344;120;66
7948099482;"10182842@N08";1333269604;7;"Family";2344;120;66
7948099198;"10182842@N08";1333269633;16;"Ride";7664;420;66
7948098854;"10182842@N08";1333269764;7;"Family";2344;120;66
8096284039;"10182842@N08";1334413239;25;"Family";4696;2100;67
8096284579;"10182842@N08";1334413833;25;"Family";4696;2100;67
8096284329;"10182842@N08";1334414179;25;"Family";4696;2100;67
8096290676;"10182842@N08";1334415573;25;"Family";4696;2100;67
8096290306;"10182842@N08";1334415577;25;"Family";4696;2100;67
8096290130;"10182842@N08";1334415612;25;"Family";4696;2100;67
8096283469;"10182842@N08";1334415630;25;"Family";4696;2100;67
8096289802;"10182842@N08";1334415798;25;"Family";4696;2100;67
8096283093;"10182842@N08";1334416457;6;"Kiddie";3509;120;67
8096289432;"10182842@N08";1334416507;20;"Show";1178;600;67
8096282741;"10182842@N08";1334416555;20;"Show";1178;600;67
8096282613;"10182842@N08";1334416575;20;"Show";1178;600;67
8099185322;"10182842@N08";1334416607;20;"Show";1178;600;67
8096282473;"10182842@N08";1334416677;24;"Family";6570;1500;67
8099185274;"10182842@N08";1334416719;20;"Show";1178;600;67
8099177303;"10182842@N08";1334416968;20;"Show";1178;600;67
8096288786;"10182842@N08";1334416978;6;"Kiddie";3509;120;67
8099185182;"10182842@N08";1334417203;16;"Ride";7664;420;67
8099176697;"10182842@N08";1334417488;7;"Family";2344;120;67
8099176565;"10182842@N08";1334417852;7;"Family";2344;120;67
8099184622;"10182842@N08";1334417949;7;"Family";2344;120;67
8099176257;"10182842@N08";1334418154;7;"Family";2344;120;67
8099184358;"10182842@N08";1334418185;7;"Family";2344;120;67
8099175809;"10182842@N08";1334418307;7;"Family";2344;120;67
8099175645;"10182842@N08";1334418346;7;"Family";2344;120;67
8099175543;"10182842@N08";1334418679;7;"Family";2344;120;67
8099175439;"10182842@N08";1334418891;10;"Spinning Ride";2180;150;67
8099175277;"10182842@N08";1334418943;7;"Family";2344;120;67
8099183458;"10182842@N08";1334419033;7;"Family";2344;120;67
8099175039;"10182842@N08";1334419324;3;"Roller Coaster";750;90;67
8099174921;"10182842@N08";1334419798;3;"Roller Coaster";750;90;67
8181188391;"10182842@N08";1336276158;24;"Family";6570;1500;68
8181224420;"10182842@N08";1336276248;24;"Family";6570;1500;68
8181224068;"10182842@N08";1336276712;6;"Kiddie";3509;120;68
8181187343;"10182842@N08";1336277258;11;"Roller Coaster";989;240;68
8181221058;"10182842@N08";1336277279;11;"Roller Coaster";989;240;68
8181186359;"10182842@N08";1336277492;16;"Ride";7664;420;68
8181185947;"10182842@N08";1336277507;11;"Roller Coaster";989;240;68
8181222046;"10182842@N08";1336277880;19;"Show";3823;540;68
8181185341;"10182842@N08";1336277913;19;"Show";3823;540;68
8181221420;"10182842@N08";1336278643;11;"Roller Coaster";989;240;68
8181220710;"10182842@N08";1336278778;11;"Roller Coaster";989;240;68
8181184105;"10182842@N08";1336278796;11;"Roller Coaster";989;240;68
8181220080;"10182842@N08";1336278814;11;"Roller Coaster";989;240;68
8181219702;"10182842@N08";1336278878;18;"Family";2177;540;68
8181219292;"10182842@N08";1336278983;11;"Roller Coaster";989;240;68
8181218568;"10182842@N08";1336279018;11;"Roller Coaster";989;240;68
8184590294;"10182842@N08";1336279200;7;"Family";2344;120;68
8184551131;"10182842@N08";1336279236;7;"Family";2344;120;68
8184550981;"10182842@N08";1336279272;7;"Family";2344;120;68
8184551771;"10182842@N08";1336279301;7;"Family";2344;120;68
8184588522;"10182842@N08";1336279325;7;"Family";2344;120;68
8184551621;"10182842@N08";1336279356;7;"Family";2344;120;68
8184589776;"10182842@N08";1336279428;7;"Family";2344;120;68
8184551363;"10182842@N08";1336279464;7;"Family";2344;120;68
8184589454;"10182842@N08";1336279501;7;"Family";2344;120;68
8184589004;"10182842@N08";1336279555;7;"Family";2344;120;68
8184588824;"10182842@N08";1336279640;7;"Family";2344;120;68
8184588668;"10182842@N08";1336280086;18;"Family";2177;540;68
8184588372;"10182842@N08";1336280374;6;"Kiddie";3509;120;68
8184550051;"10182842@N08";1336280602;17;"Water";2110;420;68
8310175716;"10182842@N08";1338164779;24;"Family";6570;1500;69
8332075183;"10182842@N08";1338164946;25;"Family";4696;2100;69
8333134370;"10182842@N08";1338165375;24;"Family";6570;1500;69
8333134480;"10182842@N08";1338165375;24;"Family";6570;1500;69
8332076115;"10182842@N08";1338165420;24;"Family";6570;1500;69
8333134102;"10182842@N08";1338165483;24;"Family";6570;1500;69
8310175558;"10182842@N08";1338165660;13;"Ride";4480;300;69
8333133988;"10182842@N08";1338165678;13;"Ride";4480;300;69
8309127203;"10182842@N08";1338165782;13;"Ride";4480;300;69
8333133802;"10182842@N08";1338165847;13;"Ride";4480;300;69
8332075261;"10182842@N08";1338165884;25;"Family";4696;2100;69
8310175366;"10182842@N08";1338166353;25;"Family";4696;2100;69
8332075519;"10182842@N08";1338166360;25;"Family";4696;2100;69
8332075035;"10182842@N08";1338166435;25;"Family";4696;2100;69
8333132930;"10182842@N08";1338166649;16;"Ride";7664;420;69
8333132716;"10182842@N08";1338166690;8;"Family";604;120;69
8333132538;"10182842@N08";1338166726;8;"Family";604;120;69
8309126919;"10182842@N08";1338167318;19;"Show";3823;540;69
8332073901;"10182842@N08";1338167369;19;"Show";3823;540;69
8332073811;"10182842@N08";1338167573;19;"Show";3823;540;69
8332073743;"10182842@N08";1338167575;19;"Show";3823;540;69
8393444679;"10182842@N08";1339084431;19;"Show";3823;540;70
8394528714;"10182842@N08";1339084488;19;"Show";3823;540;70
8393443801;"10182842@N08";1339084856;17;"Water";2110;420;70
8393443619;"10182842@N08";1339092743;12;"Ride";4839;270;70
8394528280;"10182842@N08";1339092758;12;"Ride";4839;270;70
8393443421;"10182842@N08";1339092800;12;"Ride";4839;270;70
8478497367;"10182842@N08";1339904064;24;"Family";6570;1500;71
8479588142;"10182842@N08";1339904140;24;"Family";6570;1500;71
8478496961;"10182842@N08";1339904152;24;"Family";6570;1500;71
8478496795;"10182842@N08";1339904345;24;"Family";6570;1500;71
8479587492;"10182842@N08";1339904647;24;"Family";6570;1500;71
8484074245;"10182842@N08";1339904721;24;"Family";6570;1500;71
8485166884;"10182842@N08";1339904921;14;"Ride";3036;360;71
8490755739;"10182842@N08";1339905069;14;"Ride";3036;360;71
8485166718;"10182842@N08";1339905171;14;"Ride";3036;360;71
8488705394;"10182842@N08";1339905222;14;"Ride";3036;360;71
8487612737;"10182842@N08";1339905278;14;"Ride";3036;360;71
8490755657;"10182842@N08";1339905605;14;"Ride";3036;360;71
8490755569;"10182842@N08";1339905615;14;"Ride";3036;360;71
8488705078;"10182842@N08";1339906019;14;"Ride";3036;360;71
8484073745;"10182842@N08";1339906109;14;"Ride";3036;360;71
8491856068;"10182842@N08";1339906378;14;"Ride";3036;360;71
8487612393;"10182842@N08";1339906408;14;"Ride";3036;360;71
8485166396;"10182842@N08";1339906441;14;"Ride";3036;360;71
8491855886;"10182842@N08";1339909705;14;"Ride";3036;360;71
8487612221;"10182842@N08";1339909974;14;"Ride";3036;360;71
8490755141;"10182842@N08";1339910027;14;"Ride";3036;360;71
8490755047;"10182842@N08";1339910199;14;"Ride";3036;360;71
8488704588;"10182842@N08";1339910304;6;"Kiddie";3509;120;71
8490754953;"10182842@N08";1339910790;12;"Ride";4839;270;71
8494654048;"10182842@N08";1339914145;14;"Ride";3036;360;71
8496302153;"10182842@N08";1339915564;12;"Ride";4839;270;71
8497405184;"10182842@N08";1339915738;12;"Ride";4839;270;71
8497405074;"10182842@N08";1339915772;12;"Ride";4839;270;71
8497404976;"10182842@N08";1340319968;14;"Ride";3036;360;72
8497404838;"10182842@N08";1340320272;14;"Ride";3036;360;72
8499909791;"10182842@N08";1340321536;14;"Ride";3036;360;72
8499909651;"10182842@N08";1340321928;14;"Ride";3036;360;72
8499909477;"10182842@N08";1340322605;14;"Ride";3036;360;72
8499909339;"10182842@N08";1340322652;14;"Ride";3036;360;72
8499909135;"10182842@N08";1340322966;14;"Ride";3036;360;72
8501014616;"10182842@N08";1340323156;14;"Ride";3036;360;72
8499908783;"10182842@N08";1340323802;24;"Family";6570;1500;72
8499908575;"10182842@N08";1340323901;24;"Family";6570;1500;72
8501014128;"10182842@N08";1340323987;24;"Family";6570;1500;72
8501014004;"10182842@N08";1340326792;12;"Ride";4839;270;72
8581219791;"10182842@N08";1341371311;24;"Family";6570;1500;73
8582319454;"10182842@N08";1341371563;24;"Family";6570;1500;73
8579693160;"10182842@N08";1341371847;24;"Family";6570;1500;73
8579693060;"10182842@N08";1341372078;24;"Family";6570;1500;73
8578592471;"10182842@N08";1341373153;24;"Family";6570;1500;73
8581219585;"10182842@N08";1341373190;24;"Family";6570;1500;73
8582319252;"10182842@N08";1341373211;24;"Family";6570;1500;73
8581219301;"10182842@N08";1341373302;24;"Family";6570;1500;73
8587209165;"10182842@N08";1341373660;14;"Ride";3036;360;73
8587208917;"10182842@N08";1341373771;14;"Ride";3036;360;73
8588309204;"10182842@N08";1341374062;14;"Ride";3036;360;73
8587208551;"10182842@N08";1341374215;14;"Ride";3036;360;73
8578592311;"10182842@N08";1341374225;14;"Ride";3036;360;73
8587208399;"10182842@N08";1341374282;14;"Ride";3036;360;73
8578592207;"10182842@N08";1341374327;14;"Ride";3036;360;73
8588308702;"10182842@N08";1341374475;14;"Ride";3036;360;73
8588308488;"10182842@N08";1341374513;14;"Ride";3036;360;73
8587207865;"10182842@N08";1341374541;14;"Ride";3036;360;73
8587207609;"10182842@N08";1341374877;14;"Ride";3036;360;73
8587207327;"10182842@N08";1341374894;14;"Ride";3036;360;73
8587207051;"10182842@N08";1341375683;14;"Ride";3036;360;73
8588307318;"10182842@N08";1341375763;14;"Ride";3036;360;73
8588307108;"10182842@N08";1341375936;9;"Ride";214;120;73
8588306802;"10182842@N08";1341376028;14;"Ride";3036;360;73
