,USAGE_DATE,FACILITY_NAME,attendance,Year,Month,Day_of_Week,mean_attendance,std_attendance,standardized_attendance
246,2018-10-02,PortAventura World,22445,2018,10,Tuesday,45461.004672897194,13418.682301511513,-1.7152209252546813
247,2018-10-02,Tivoli Gardens,10383,2018,10,Tuesday,22760.57476635514,7124.5909205696535,-1.7373032226481124
248,2018-10-03,PortAventura World,25118,2018,10,Wednesday,45461.004672897194,13418.682301511513,-1.5160210381168133
249,2018-10-03,Tivoli Gardens,11103,2018,10,Wednesday,22760.57476635514,7124.5909205696535,-1.6362447888338618
250,2018-10-04,PortAventura World,30598,2018,10,Thursday,45461.004672897194,13418.682301511513,-1.1076351864462122
251,2018-10-04,Tivoli Gardens,12121,2018,10,Thursday,22760.57476635514,7124.5909205696535,-1.4933593921353794
252,2018-10-05,PortAventura World,34499,2018,10,Friday,45461.004672897194,13418.682301511513,-0.8169210975106257
253,2018-10-05,Tivoli Gardens,13714,2018,10,Friday,22760.57476635514,7124.5909205696535,-1.2697676073213497
254,2018-10-06,PortAventura World,56522,2018,10,Saturday,45461.004672897194,13418.682301511513,0.8242981746320105
255,2018-10-06,Tivoli Gardens,23658,2018,10,Saturday,22760.57476635514,7124.5909205696535,0.1259616508021354
256,2018-10-07,PortAventura World,35015,2018,10,Sunday,45461.004672897194,13418.682301511513,-0.7784672472438319
257,2018-10-07,Tivoli Gardens,21031,2018,10,Sunday,22760.57476635514,7124.5909205696535,-0.24276127368402664
258,2018-10-08,PortAventura World,31405,2018,10,Monday,45461.004672897194,13418.682301511513,-1.047495153180122
259,2018-10-08,Tivoli Gardens,11204,2018,10,Monday,22760.57476635514,7124.5909205696535,-1.6220685363126959
260,2018-10-09,PortAventura World,31077,2018,10,Tuesday,45461.004672897194,13418.682301511513,-1.0719386859078512
261,2018-10-09,Tivoli Gardens,12974,2018,10,Tuesday,22760.57476635514,7124.5909205696535,-1.3736332198526628
262,2018-10-10,PortAventura World,33234,2018,10,Wednesday,45461.004672897194,13418.682301511513,-0.9111926490367772
263,2018-10-10,Tivoli Gardens,14379,2018,10,Wednesday,22760.57476635514,7124.5909205696535,-1.1764289149790208
264,2018-10-11,PortAventura World,29926,2018,10,Thursday,45461.004672897194,13418.682301511513,-1.1577146193518042
265,2018-10-11,Tivoli Gardens,12822,2018,10,Thursday,22760.57476635514,7124.5909205696535,-1.3949677781023382
266,2018-10-12,PortAventura World,34840,2018,10,Friday,45461.004672897194,13418.682301511513,-0.791508766229663
267,2018-10-12,Tivoli Gardens,13815,2018,10,Friday,22760.57476635514,7124.5909205696535,-1.255591354800184
268,2018-10-13,PortAventura World,62452,2018,10,Saturday,45461.004672897194,13418.682301511513,1.2662193608376062
269,2018-10-13,Tivoli Gardens,27233,2018,10,Saturday,22760.57476635514,7124.5909205696535,0.6277448464770609
270,2018-10-14,PortAventura World,43957,2018,10,Sunday,45461.004672897194,13418.682301511513,-0.1120828885506723
271,2018-10-14,Tivoli Gardens,23647,2018,10,Sunday,22760.57476635514,7124.5909205696535,0.124417702507751
272,2018-10-15,PortAventura World,35839,2018,10,Monday,45461.004672897194,13418.682301511513,-0.717060323561975
273,2018-10-15,Tivoli Gardens,14814,2018,10,Monday,22760.57476635514,7124.5909205696535,-1.115372777882911
274,2018-10-16,PortAventura World,36601,2018,10,Tuesday,45461.004672897194,13418.682301511513,-0.6602738237493841
275,2018-10-16,Tivoli Gardens,15673,2018,10,Tuesday,22760.57476635514,7124.5909205696535,-0.9948044519850758
276,2018-10-17,PortAventura World,34549,2018,10,Wednesday,45461.004672897194,13418.682301511513,-0.8131949492289596
277,2018-10-17,Tivoli Gardens,17331,2018,10,Wednesday,22760.57476635514,7124.5909205696535,-0.762089336340593
278,2018-10-18,PortAventura World,34626,2018,10,Thursday,45461.004672897194,13418.682301511513,-0.8074566808751938
279,2018-10-18,Tivoli Gardens,14929,2018,10,Thursday,22760.57476635514,7124.5909205696535,-1.0992315002598017
280,2018-10-19,PortAventura World,35897,2018,10,Friday,45461.004672897194,13418.682301511513,-0.7127379915552424
281,2018-10-19,Tivoli Gardens,15564,2018,10,Friday,22760.57476635514,7124.5909205696535,-1.0101035759930665
282,2018-10-20,PortAventura World,62256,2018,10,Saturday,45461.004672897194,13418.682301511513,1.2516128595734752
283,2018-10-20,Tivoli Gardens,27914,2018,10,Saturday,22760.57476635514,7124.5909205696535,0.7233292817930397
284,2018-10-21,PortAventura World,64262,2018,10,Sunday,45461.004672897194,13418.682301511513,1.4011059286339178
285,2018-10-21,Tivoli Gardens,31694,2018,10,Sunday,22760.57476635514,7124.5909205696535,1.253886059317856
286,2018-10-22,PortAventura World,53397,2018,10,Monday,45461.004672897194,13418.682301511513,0.5914139070278813
287,2018-10-22,Tivoli Gardens,26060,2018,10,Monday,22760.57476635514,7124.5909205696535,0.46310381472134404
288,2018-10-23,PortAventura World,60327,2018,10,Tuesday,45461.004672897194,13418.682301511513,1.1078580588667983
289,2018-10-23,Tivoli Gardens,28831,2018,10,Tuesday,22760.57476635514,7124.5909205696535,0.8520384259703563
290,2018-10-24,PortAventura World,55532,2018,10,Wednesday,45461.004672897194,13418.682301511513,0.7505204386550224
291,2018-10-24,Tivoli Gardens,27632,2018,10,Wednesday,22760.57476635514,7124.5909205696535,0.6837480618824582
292,2018-10-25,PortAventura World,59155,2018,10,Thursday,45461.004672897194,13418.682301511513,1.0205171431445457
293,2018-10-25,Tivoli Gardens,29638,2018,10,Thursday,22760.57476635514,7124.5909205696535,0.965308087203829
294,2018-10-26,PortAventura World,49955,2018,10,Friday,45461.004672897194,13418.682301511513,0.33490585931798916
295,2018-10-26,Tivoli Gardens,24904,2018,10,Friday,22760.57476635514,7124.5909205696535,0.3008488848751304
296,2018-10-27,PortAventura World,53644,2018,10,Saturday,45461.004672897194,13418.682301511513,0.6098210795393116
297,2018-10-27,Tivoli Gardens,24313,2018,10,Saturday,22760.57476635514,7124.5909205696535,0.21789675378593293
298,2018-10-28,PortAventura World,50868,2018,10,Sunday,45461.004672897194,13418.682301511513,0.4029453269412116
299,2018-10-28,Tivoli Gardens,25885,2018,10,Sunday,22760.57476635514,7124.5909205696535,0.438541000947047
300,2018-10-29,PortAventura World,48929,2018,10,Monday,45461.004672897194,13418.682301511513,0.2584452965782015
301,2018-10-29,Tivoli Gardens,23079,2018,10,Monday,22760.57476635514,7124.5909205696535,0.044693826943175426
302,2018-10-30,PortAventura World,43201,2018,10,Tuesday,45461.004672897194,13418.682301511513,-0.16842225056946325
303,2018-10-30,Tivoli Gardens,20945,2018,10,Tuesday,22760.57476635514,7124.5909205696535,-0.25483214216739547
304,2018-10-31,PortAventura World,64137,2018,10,Wednesday,45461.004672897194,13418.682301511513,1.3917905579297527
305,2018-10-31,Tivoli Gardens,22122,2018,10,Wednesday,22760.57476635514,7124.5909205696535,-0.08962967466826617
306,2018-11-01,PortAventura World,54615,2018,11,Thursday,45461.004672897194,13418.682301511513,0.6821828791692667
307,2018-11-01,Tivoli Gardens,25114,2018,11,Thursday,22760.57476635514,7124.5909205696535,0.33032426140428683
308,2018-11-02,PortAventura World,80123,2018,11,Friday,45461.004672897194,13418.682301511513,2.583114686544028
309,2018-11-02,Tivoli Gardens,38046,2018,11,Friday,22760.57476635514,7124.5909205696535,2.1454460198569123
310,2018-11-03,PortAventura World,65140,2018,11,Saturday,45461.004672897194,13418.682301511513,1.4665370924599739
311,2018-11-03,Tivoli Gardens,34205,2018,11,Saturday,22760.57476635514,7124.5909205696535,1.6063273472450554
312,2018-11-04,PortAventura World,39899,2018,11,Sunday,45461.004672897194,13418.682301511513,-0.41449708309069033
313,2018-11-04,Tivoli Gardens,22866,2018,11,Sunday,22760.57476635514,7124.5909205696535,0.014797373606459581
314,2018-11-05,PortAventura World,21204,2018,11,Monday,45461.004672897194,13418.682301511513,-1.807703925605633
315,2018-11-05,Tivoli Gardens,12025,2018,11,Monday,22760.57476635514,7124.5909205696535,-1.5068338499772795
316,2018-11-06,PortAventura World,17709,2018,11,Tuesday,45461.004672897194,13418.682301511513,-2.068161690494091
317,2018-11-06,Tivoli Gardens,9495,2018,11,Tuesday,22760.57476635514,7124.5909205696535,-1.8619419576856884
318,2018-11-07,PortAventura World,14673,2018,11,Wednesday,45461.004672897194,13418.682301511513,-2.2944134141568546
319,2018-11-07,Tivoli Gardens,8894,2018,11,Wednesday,22760.57476635514,7124.5909205696535,-1.9462976781334171
320,2018-11-08,PortAventura World,21227,2018,11,Thursday,45461.004672897194,13418.682301511513,-1.8059898973960666
321,2018-11-08,Tivoli Gardens,10176,2018,11,Thursday,22760.57476635514,7124.5909205696535,-1.7663575223697094
322,2018-11-09,PortAventura World,25432,2018,11,Friday,45461.004672897194,13418.682301511513,-1.4926208269079504
323,2018-11-09,Tivoli Gardens,12763,2018,11,Friday,22760.57476635514,7124.5909205696535,-1.4032489553176726
324,2018-11-10,PortAventura World,45241,2018,11,Saturday,45461.004672897194,13418.682301511513,-0.01639540067748768
325,2018-11-10,Tivoli Gardens,22865,2018,11,Saturday,22760.57476635514,7124.5909205696535,0.014657014670606455
326,2018-11-11,PortAventura World,38117,2018,11,Sunday,45461.004672897194,13418.682301511513,-0.547297007849269
327,2018-11-11,Tivoli Gardens,21278,2018,11,Sunday,22760.57476635514,7124.5909205696535,-0.20809261652830452
328,2018-11-12,PortAventura World,25105,2018,11,Monday,45461.004672897194,13418.682301511513,-1.5169898366700465
329,2018-11-12,Tivoli Gardens,13238,2018,11,Monday,22760.57476635514,7124.5909205696535,-1.3365784607874376
330,2018-11-13,PortAventura World,29034,2018,11,Tuesday,45461.004672897194,13418.682301511513,-1.2241891046967268
331,2018-11-13,Tivoli Gardens,15158,2018,11,Tuesday,22760.57476635514,7124.5909205696535,-1.0670893039494358
332,2018-11-14,PortAventura World,27534,2018,11,Wednesday,45461.004672897194,13418.682301511513,-1.335973553146709
333,2018-11-14,Tivoli Gardens,15398,2018,11,Wednesday,22760.57476635514,7124.5909205696535,-1.0334031593446855
334,2018-11-15,PortAventura World,28199,2018,11,Thursday,45461.004672897194,13418.682301511513,-1.28641578100055
335,2018-11-15,Tivoli Gardens,14876,2018,11,Thursday,22760.57476635514,7124.5909205696535,-1.1066705238600172
336,2018-11-16,PortAventura World,62679,2018,11,Friday,45461.004672897194,13418.682301511513,1.2831360740363702
337,2018-11-16,Tivoli Gardens,16604,2018,11,Friday,22760.57476635514,7124.5909205696535,-0.8641302827058155
338,2018-11-17,PortAventura World,57083,2018,11,Saturday,45461.004672897194,13418.682301511513,0.8661055583523039
339,2018-11-17,Tivoli Gardens,27609,2018,11,Saturday,22760.57476635514,7124.5909205696535,0.6805198063578363
340,2018-11-18,PortAventura World,50966,2018,11,Sunday,45461.004672897194,13418.682301511513,0.4102485775732771
341,2018-11-18,Tivoli Gardens,29855,2018,11,Sunday,22760.57476635514,7124.5909205696535,0.9957659762839572
342,2018-11-19,PortAventura World,28305,2018,11,Monday,45461.004672897194,13418.682301511513,-1.2785163466434182
343,2018-11-19,Tivoli Gardens,14969,2018,11,Monday,22760.57476635514,7124.5909205696535,-1.0936171428256765
344,2018-11-20,PortAventura World,18513,2018,11,Tuesday,45461.004672897194,13418.682301511513,-2.0082452261249006
345,2018-11-20,Tivoli Gardens,11227,2018,11,Tuesday,22760.57476635514,7124.5909205696535,-1.6188402807880742
346,2018-11-21,PortAventura World,24621,2018,11,Wednesday,45461.004672897194,13418.682301511513,-1.553058952036574
347,2018-11-21,Tivoli Gardens,12143,2018,11,Wednesday,22760.57476635514,7124.5909205696535,-1.4902714955466108
348,2018-11-22,PortAventura World,27794,2018,11,Thursday,45461.004672897194,13418.682301511513,-1.3165975820820452
349,2018-11-22,Tivoli Gardens,14842,2018,11,Thursday,22760.57476635514,7124.5909205696535,-1.1114427276790235
350,2018-11-23,PortAventura World,48311,2018,11,Friday,45461.004672897194,13418.682301511513,0.21239010381680887
351,2018-11-23,Tivoli Gardens,25477,2018,11,Friday,22760.57476635514,7124.5909205696535,0.3812745551189716
352,2018-11-24,PortAventura World,57748,2018,11,Saturday,45461.004672897194,13418.682301511513,0.9156633304984625
353,2018-11-24,Tivoli Gardens,27126,2018,11,Saturday,22760.57476635514,7124.5909205696535,0.6127264403407764
354,2018-11-25,PortAventura World,44645,2018,11,Sunday,45461.004672897194,13418.682301511513,-0.06081108819494721
355,2018-11-25,Tivoli Gardens,28085,2018,11,Sunday,22760.57476635514,7124.5909205696535,0.7473306598239242
356,2018-11-26,PortAventura World,27289,2018,11,Monday,45461.004672897194,13418.682301511513,-1.3542316797268725
357,2018-11-26,Tivoli Gardens,14828,2018,11,Monday,22760.57476635514,7124.5909205696535,-1.1134077527809674
358,2018-11-27,PortAventura World,23748,2018,11,Tuesday,45461.004672897194,13418.682301511513,-1.6181175010344635
359,2018-11-27,Tivoli Gardens,12839,2018,11,Tuesday,22760.57476635514,7124.5909205696535,-1.392581676192835
360,2018-11-28,PortAventura World,22016,2018,11,Wednesday,45461.004672897194,13418.682301511513,-1.747191277511376
361,2018-11-28,Tivoli Gardens,12647,2018,11,Wednesday,22760.57476635514,7124.5909205696535,-1.4195305918766352
362,2018-11-29,PortAventura World,23474,2018,11,Thursday,45461.004672897194,13418.682301511513,-1.6385367936179935
363,2018-11-29,Tivoli Gardens,12392,2018,11,Thursday,22760.57476635514,7124.5909205696535,-1.4553221205191822
364,2018-11-30,PortAventura World,46645,2018,11,Friday,45461.004672897194,13418.682301511513,0.0882348430716955
365,2018-11-30,Tivoli Gardens,33582,2018,11,Friday,22760.57476635514,7124.5909205696535,1.518883730208558
366,2018-12-01,PortAventura World,57853,2018,12,Saturday,45461.004672897194,13418.682301511513,0.9234882418899613
367,2018-12-01,Tivoli Gardens,28341,2018,12,Saturday,22760.57476635514,7124.5909205696535,0.7832625474023245
368,2018-12-02,PortAventura World,51015,2018,12,Sunday,45461.004672897194,13418.682301511513,0.41390020288930984
369,2018-12-02,Tivoli Gardens,29158,2018,12,Sunday,22760.57476635514,7124.5909205696535,0.8979357979943284
370,2018-12-03,PortAventura World,34352,2018,12,Monday,45461.004672897194,13418.682301511513,-0.8278759734587239
371,2018-12-03,Tivoli Gardens,18368,2018,12,Monday,22760.57476635514,7124.5909205696535,-0.6165371198609012
372,2018-12-04,PortAventura World,32437,2018,12,Tuesday,45461.004672897194,13418.682301511513,-0.9705874526465343
373,2018-12-04,Tivoli Gardens,16029,2018,12,Tuesday,22760.57476635514,7124.5909205696535,-0.944836670821363
374,2018-12-05,PortAventura World,29044,2018,12,Wednesday,45461.004672897194,13418.682301511513,-1.2234438750403938
375,2018-12-05,Tivoli Gardens,14945,2018,12,Wednesday,22760.57476635514,7124.5909205696535,-1.0969857572861517
376,2018-12-06,PortAventura World,33697,2018,12,Thursday,45461.004672897194,13418.682301511513,-0.8766885159485494
377,2018-12-06,Tivoli Gardens,15078,2018,12,Thursday,22760.57476635514,7124.5909205696535,-1.0783180188176857
378,2018-12-07,PortAventura World,54796,2018,12,Friday,45461.004672897194,13418.682301511513,0.6956715359488979
379,2018-12-07,Tivoli Gardens,34572,2018,12,Friday,22760.57476635514,7124.5909205696535,1.6578390767031528
380,2018-12-08,PortAventura World,61284,2018,12,Saturday,45461.004672897194,13418.682301511513,1.1791765369778868
381,2018-12-08,Tivoli Gardens,28094,2018,12,Saturday,22760.57476635514,7124.5909205696535,0.7485938902466024
382,2018-12-09,PortAventura World,41943,2018,12,Sunday,45461.004672897194,13418.682301511513,-0.2621721413361815
383,2018-12-09,Tivoli Gardens,23052,2018,12,Sunday,22760.57476635514,7124.5909205696535,0.04090413567514102
384,2018-12-10,PortAventura World,36370,2018,12,Monday,45461.004672897194,13418.682301511513,-0.6774886288106814
385,2018-12-10,Tivoli Gardens,17549,2018,12,Monday,22760.57476635514,7124.5909205696535,-0.7314910883246114
386,2018-12-11,PortAventura World,32422,2018,12,Tuesday,45461.004672897194,13418.682301511513,-0.9717052971310342
387,2018-12-11,Tivoli Gardens,16475,2018,12,Tuesday,22760.57476635514,7124.5909205696535,-0.8822365854308688
388,2018-12-12,PortAventura World,32316,2018,12,Wednesday,45461.004672897194,13418.682301511513,-0.9796047314881662
389,2018-12-12,Tivoli Gardens,16637,2018,12,Wednesday,22760.57476635514,7124.5909205696535,-0.8594984378226623
390,2018-12-13,PortAventura World,30557,2018,12,Thursday,45461.004672897194,13418.682301511513,-1.1106906280371784
391,2018-12-13,Tivoli Gardens,15230,2018,12,Thursday,22760.57476635514,7124.5909205696535,-1.0569834605680106
392,2018-12-14,PortAventura World,63758,2018,12,Friday,45461.004672897194,13418.682301511513,1.363546353954724
393,2018-12-14,Tivoli Gardens,36638,2018,12,Friday,22760.57476635514,7124.5909205696535,1.947820638175711
394,2018-12-15,PortAventura World,57457,2018,12,Saturday,45461.004672897194,13418.682301511513,0.893977147499166
395,2018-12-15,Tivoli Gardens,26995,2018,12,Saturday,22760.57476635514,7124.5909205696535,0.5943394197440169
396,2018-12-16,PortAventura World,51486,2018,12,Sunday,45461.004672897194,13418.682301511513,0.4490005197026042
397,2018-12-16,Tivoli Gardens,29128,2018,12,Sunday,22760.57476635514,7124.5909205696535,0.8937250299187347
398,2018-12-17,PortAventura World,35466,2018,12,Monday,45461.004672897194,13418.682301511513,-0.7448573897432039
399,2018-12-17,Tivoli Gardens,18714,2018,12,Monday,22760.57476635514,7124.5909205696535,-0.5679729280557196
400,2018-12-18,PortAventura World,55042,2018,12,Tuesday,45461.004672897194,13418.682301511513,0.7140041854946949
401,2018-12-18,Tivoli Gardens,16687,2018,12,Tuesday,22760.57476635514,7124.5909205696535,-0.852480491030006
402,2018-12-19,PortAventura World,40087,2018,12,Wednesday,45461.004672897194,13418.682301511513,-0.40048676555162593
403,2018-12-19,Tivoli Gardens,17071,2018,12,Wednesday,22760.57476635514,7124.5909205696535,-0.7985826596624057
404,2018-12-20,PortAventura World,41981,2018,12,Thursday,45461.004672897194,13418.682301511513,-0.2593402686421153
405,2018-12-20,Tivoli Gardens,16825,2018,12,Thursday,22760.57476635514,7124.5909205696535,-0.8331109578822746
406,2018-12-21,PortAventura World,56197,2018,12,Friday,45461.004672897194,13418.682301511513,0.800078210801181
