review_id,touchpoint,sentiment,code,text_excerpt,travel_party,first_visit,visit_timing
138991976,atmosphere,positive,unforgettable park experience,unforgettable,,,peak season
138991976,timing,neutral,extended park hours,Parks open 8 midnight,,,peak season
138991976,attractions,neutral,difficulty doing everything,you probably won't get to do everything in peak season.,,,peak season
510322506,attractions,positive,minimal ride queue times,"walked right on Pirates, Haunted Mansion, Jungle Cruise, Splash Mountain, and the Pooh ride",family,No,8 am
510322506,attractions,positive,rare ride re-ride offer,At Splash Mountain they even asked if we wanted to stay on and go again,family,No,8 am
510322506,characters,positive,short character meet queues,didn't wait more than 5 minutes for any of those,family,No,8 am
510322506,attractions,negative,increased afternoon crowding,it was crowded and wait times were about 35 minutes,family,No,8 am
510322506,entertainment,negative,unpleasant parade experience,Too many people trying to see something at eye level. That was the only annoying part of the whole day.,family,No,8 am
510322506,recommendation,positive,enthusiastic park return intention,I will be back!,family,No,8 am
354929859,general,positive,children enjoy the park,The kids have a blast all the time!,family,,
354929859,timing,positive,early arrival maximizes fun,Make sure you arrive before the park opens to get maximum FUN!!,family,,
354929859,characters,positive,enjoyable princess interactions,The kids had their pictures taken with ALL the princesses and they super duper loved it.,family,,
354929859,characters,neutral,princess autograph opportunity,Bring a handy dandy notebook and pen so you could have the autographs of you fave princesses!,family,,
121433324,facilities,negative,unkempt bathroom conditions,bathrooms were surprisingly unkempt,,,
121433324,attractions,negative,frequent ride breakdowns,rides broke down quite often,,,
431902957,cleanliness,positive,immaculate park cleanliness,The park was immaculate,family,,
431902957,attractions,positive,magical ride experience,rides were magical,family,,
431902957,entertainment,positive,uplifting parade experience,the parades were so uplifting!,family,,
431902957,attractions,positive,enjoyable themed ride experience,Loved the Peter Pan ride and Buzz Lightyear.,family,,
431902957,characters,positive,brilliant character meet,Meeting the characters in Cafe Mickey was brilliant for the kids.,family,,
431902957,atmosphere,positive,amazing nighttime park,It looked amazing at night.,family,,
431902957,recommendation,positive,general positive recommendation,can highly recommend to all!,family,,
431902957,food/beverage,positive,good meal voucher move,Buying meal vouchers was a good move.,family,,
5441704,attractions,negative,long ride queue times,the queues were long,,No,June
5441704,timing,positive,allocate plenty visit time,make sure you allow yourself plenty of time to see everything,,No,June
5441704,attractions,neutral,maximize FastPass usage,You need to be pretty savvy to get the most out of this,,No,June
5441704,attractions,positive,early park arrival advantage,"Get to the park as early as you can (often its opened before the published time, especially during high season)",,No,June
5441704,attractions,positive,efficient FastPass stacking,"Sometimes, it is possible to get multiple Fastpasses for the different attractions at over lapping times. Using this method, we did some of the busiest attractions (Big Thunder Mountain, Space Mountain, Buzz Lightyear's Lazer Blast, Star Tours) within a couple of hours.",,No,June
5441704,attractions,negative,limited FastPass availability,"By 11am, the return time for Big Thunder Mountain was 18:00... and that often means you can't get another Fastpass until after that time!",,No,June
5441704,food/beverage,negative,expensive dining experience,"Yes, its expensive, especially if you opt for table service restaurants.",,No,June
5441704,food/beverage,positive,relaxed food policy,"the 'picnic' rule is not, in my experience, very well enforced. Most days on our holiday, we were literally taking in bags of food and nobody stopped us.",,No,June
5441704,food/beverage,positive,quality all-you-can-eat experience,"the food is delicious, plus there are loads of characters and music while you eat",,No,June
5441704,food/beverage,neutral,advanced dining reservation,Book seats for all restaurants in advance to save having to wait for a table later on,,No,June
5441704,staff,neutral,booking through Disney hotel,you can do this in your Disney hotel or if you're staying off site at City Hall on Main Street,,No,June
5441704,facilities,positive,hotel proximity benefit,Its easy to walk back to your hotel for a freshen up before popping back,,No,June
5441704,navigation,positive,convenient shuttle service,You get free a shuttle service between your hotel and the parks,,No,June
5441704,atmosphere,positive,excellent hotel theming,the theming is brilliant,,No,June
5441704,facilities,positive,bigger room excellent theming,"the rooms are bigger, the theming is fantastic and you get free Disney TV",,No,June
5441704,comparison,negative,Paris not Florida equivalent,I think many people are disappointed with Paris because they expect it to be the same thing  Its not.,,No,June
5441704,atmosphere,positive,unique resort atmosphere,it has its own atmosphere and does things differently,,No,June
5441704,recommendation,positive,general visit recommendation,I can't see how you could fail to have a fantastic time.,,No,June
229381896,atmosphere,positive,festive christmas display,"The park had its Christmas displays up, with a 100ft Christmas tree in the middle of Main Street, which made it feel so festive still!",,No,New Years
229381896,navigation,negative,new years crowding impact,there were a great many people around,,No,New Years
229381896,attractions,negative,longer queue times expected,longer queue times but that was expected,,No,New Years
229381896,characters,positive,memorable character interactions,"We did meet some characters, got my autograph book signed by Belle and had a photo with Beast.",,No,New Years
229381896,food/beverage,positive,reasonably priced portions,The food at the park was reasonably priced and were well portioned.,,No,New Years
229381896,entertainment,positive,fantastic parade show,it was a fantastic show!,,No,New Years
229381896,entertainment,positive,amazing fireworks display,The fireworks AMAZING!,,No,New Years
229381896,attractions,positive,very short ride queues,there were very short queues for most things,,No,New Years
229381896,attractions,negative,slightly longer ride queues,"slightly longer queues at things like Space Mountain and Big Thunder Mountain, but again these didn't take very long!",,No,New Years
